GeneID;log2 FC;log10 p-value
TMPPE;0,27120169;-0,344360449
TMPRSS13;-0,25056322;-0,650201946
TMPRSS3;-0,699710274;-1,166697171
TMPRSS5;-0,526660089;-0,600141752
TMPRSS6;-0,042656099;-0,022186272
TMPRSS9;1,41033272;-1,005942999
TMSB10;-0,844447839;-1,087971465
TMSB10P1;-1,754805645;-0,99510968
TMSB15B;0,032537416;-0,012378799
TMSB15B-AS1;0,317817423;-0,179594438
TMSB4X;-0,582339683;-0,886585795
TMSB4XP1;-0,683404988;-0,296797271
TMSB4XP4;-3,085798311;-1,444913668
TMSB4XP6;-0,721641336;-0,795884428
TMSB4XP8;-0,827704471;-1,539221816
TMTC1;-0,661178074;-0,342736498
TMTC2;-0,680630976;-1,614559331
TMTC3;-0,030519927;-0,02995245
TMTC4;-0,283163119;-0,301742162
TMUB1;-0,461156844;-0,70186804
TMUB2;0,160694054;-0,422904939
TMX1;0,330834327;-0,701622009
TMX2;0,116948777;-0,572095745
TMX3;0,243129681;-0,308183602
TMX4;0,859469602;-1,085151663
TNFAIP1;1,005680309;-2,946687394
TNFAIP2;0,251538767;-0,287824735
TNFAIP3;-4,047733467;-0,927457345
TNFAIP6;1,052189571;-0,855500342
TNFAIP8;0,33198176;-1,384562282
TNFAIP8L1;-0,202986608;-0,454348053
TNFAIP8L2;1,891114616;-2,493202698
TNFRSF10A;0,311356687;-0,454043274
TNFRSF10B;0,005026817;-0,007201163
TNFRSF10C;5,111380916;-0,97699413
TNFRSF10D;-0,252437575;-0,353613823
TNFRSF11A;-0,915062261;-0,549766674
TNFRSF12A;0,467140105;-0,343642694
TNFRSF13B;-1,178951872;-0,536236546
TNFRSF13C;-0,541385137;-0,434004615
TNFRSF17;-1,582699911;-0,319783839
TNFRSF18;-0,84597542;-1,437820152
TNFRSF19;0,044686327;-0,031161525
TNFRSF1A;1,496638493;-1,028226103
TNFRSF1B;-0,418952549;-0,734491556
TNFRSF21;-1,859791699;-0,90768435
TNFRSF25;-0,209847168;-0,392595192
TNFRSF4;-0,471050896;-0,816342965
TNFRSF8;0,463932369;-0,464815272
TNFRSF9;2,996424567;-0,931896411
TNFSF10;1,718871568;-1,584533621
TNFSF11;-1,032476693;-0,439005458
TNFSF12;-0,094447368;-0,184564925
TNFSF13;0,403135366;-0,708042496
TNFSF13B;0,489350143;-0,802489878
TNFSF14;3,281484493;-1,040005203
TNFSF15;1,277126095;-1,403045256
TNFSF4;0,332011843;-0,291667973
TNFSF8;-0,635130533;-0,902901082
TNFSF9;-2,765652838;-1,377222099
TNIK;-0,259008633;-0,499381622
TNIP1;-0,024439742;-0,02286927
TNIP2;-0,119103926;-0,186299105
TNIP3;-1,307020947;-0,892728739
TNK2;-0,161205275;-0,438183779
TNK2-AS1;-0,472665689;-0,640551202
TNKS;-0,685672216;-0,555413258
TNKS1BP1;-0,513209418;-1,843869363
TNKS2;0,052862773;-0,056810271
TNKS2-AS1;0,123321665;-0,054282418
TNNC1;-0,948143933;-0,589668065
TNNC2;-1,921583845;-1,270045207
TNNT1;-0,930422201;-0,906175268
TNNT3;-0,160763051;-0,098049786
TNPO1;0,64570374;-1,029078305
TNPO1P1;-1,121483595;-0,453983999
TNPO2;-0,038100959;-0,129033184
TNPO3;0,310991726;-0,706167641
TNR;-0,221057251;-0,073236718
TNRC18;0,331189478;-0,553903862
TNRC18P1;-1,042207333;-0,628768456
TNRC6A;-0,315637118;-0,457774181
TNRC6B;0,162337529;-0,258707178
TNRC6C;0,174512562;-0,564239973
TNS1;1,309054897;-1,753867327
TNS2;-0,240652695;-0,198460317
TNS3;-0,927163591;-1,732942021
TNS4;-0,069807696;-0,054057959
TOB1;-0,815128794;-0,915858298
TOB1-AS1;1,368989968;-1,838572635
TOB2;0,459021062;-0,778446212
TOE1;-0,950974142;-1,280660414
TOGARAM1;0,100732443;-0,12822235
TOGARAM2;-0,199414657;-0,217419431
TOLLIP;0,502562018;-0,639288322
TOLLIP-AS1;-0,910469356;-1,980700149
TOM1;-0,655202798;-0,858581088
TOM1L2;0,142934063;-0,940908715
TOMM20;-0,801148911;-3,64198153
TOMM20L;-0,678628118;-0,491865883
TOMM20P2;0,596422498;-0,800351771
TOMM22;-0,792870861;-1,940395399
TOMM34;-0,148470645;-0,159086872
TOMM40;-0,673971735;-1,548372796
TOMM40L;-0,968606354;-0,96566185
TOMM5;-0,227897124;-0,512557705
TOMM7;-0,710089888;-0,932584423
TOMM70;0,253679401;-0,869046231
TONSL;-0,145213859;-0,299229979
TOP1;0,501984447;-0,708407118
TOP1MT;-0,558353691;-1,106465257
TOP2A;-0,539592312;-0,592050797
TOP2B;0,072568626;-0,338975837
TOP3B;0,150050234;-0,460564269
TOPBP1;0,041009125;-0,106831901
TOPORS;1,444424543;-2,203677602
TOR1A;0,305710127;-0,723032722
TOR1AIP1;1,137825803;-1,96905882
TOR1AIP2;0,10529027;-0,283470805
TOR1B;0,825417302;-1,522634432
TOR2A;-0,336746984;-0,77711181
TOR3A;-0,052730393;-0,239311483
TOR4A;0,535003777;-1,180893347
TOX;-0,114882805;-0,211647852
TOX2;0,309659727;-0,658626197
TOX4;0,380155488;-1,182754448
TP53;0,272971201;-0,885847151
TP53BP1;0,089972404;-0,241298659
TP53BP2;-0,703879474;-0,958929586
TP53I11;0,815679717;-0,537213958
TP53I13;-0,465468953;-0,946073216
TP53I3;-1,166120072;-2,565948254
TP53INP1;0,985205814;-1,6535754
TP53INP2;-0,034647576;-0,018403986
TP53RK;0,614112327;-2,750084772
TP53TG1;-0,235156695;-0,313198525
TP63;-0,373858598;-0,121634717
TP73;-1,97178923;-0,986860497
TP73-AS1;-0,207431872;-0,60326376
TPBGL;-1,115860648;-0,643015586
TPCN1;-0,648946957;-2,092858599
TPCN2;0,100041328;-0,108794275
TPD52;-0,037835157;-0,040160892
TPD52L2;0,554101537;-0,790072459
TPGS1;-0,755314884;-1,319595686
TPGS2;0,206988692;-0,381046495
TPH1;-0,070924914;-0,046113226
TPI1;-0,412125904;-0,933054582
TPI1P1;-0,640448197;-0,859828243
TPI1P2;0,126144926;-0,052939833
TPK1;0,28584754;-0,519004534
TPM1;-0,037453077;-0,059360135
TPM2;-0,37816983;-0,27434975
TPM3;-0,131318327;-0,490148619
TPM3P6;-0,488208253;-0,82233886
TPM3P9;0,050050468;-0,130580407
TPM4;-0,075904771;-0,235133834
TPMT;-0,300661416;-1,191787269
TPP1;-0,57087453;-1,959986989
TPP2;-0,337150115;-0,785534092
TPPP;-0,312711719;-0,430506432
TPPP3;-0,754411696;-0,747598138
TPR;0,082149041;-0,275704024
TPRA1;0,159801867;-0,248009818
TPRG1;-0,482503243;-0,51064638
TPRG1L;0,25873663;-0,407615612
TPRKB;-0,359887185;-0,909199295
TPRN;-0,474119354;-1,078707713
TPSAB1;-0,64236922;-0,325295796
TPST1;2,070994494;-1,201700241
TPST2;0,097712938;-0,161151891
TPT1;-0,449185722;-1,071004201
TPT1-AS1;0,353027638;-1,507393815
TPT1P4;-0,330064698;-0,371458769
TPT1P9;-1,075640777;-1,818288547
TPTE2P5;0,136906282;-0,093849974
TPTEP1;-0,539964638;-0,401741773
TPTEP2;2,482089511;-2,557953063
TPX2;-1,627663829;-0,591928509
TRA2A;0,130502024;-0,402147413
TRA2B;-0,549519671;-1,278789221
TRABD;-0,588552514;-1,297526302
TRABD2A;-0,230910203;-0,327927464
TRAC;-0,049781182;-0,048276547
TRADD;-0,187732861;-0,396729715
TRAF1;-0,033874866;-0,11705474
TRAF2;0,067842374;-0,109362763
TRAF3;-0,270323473;-1,885887308
TRAF3IP1;-0,687644769;-1,776326383
TRAF3IP2;-0,119663801;-0,370024936
TRAF3IP2-AS1;0,324068621;-0,911613231
TRAF3IP3;0,424082639;-1,041296304
TRAF4;-0,924025827;-1,507475643
TRAF5;0,298871936;-0,606963133
TRAF6;-0,161677471;-0,292688312
TRAF7;-0,181962795;-0,755672382
TRAFD1;0,710371485;-1,147259196
TRAIP;-0,610056484;-1,130540966
TRAJ1;0,604309269;-0,582812182
TRAJ10;0,761222003;-0,833589777
TRAJ11;0,627084439;-0,301511133
TRAJ12;1,26972641;-0,719617918
TRAJ13;0,430144759;-0,201000641
TRAJ14;1,416309157;-0,464173294
TRAJ17;0,629677349;-0,432711726
TRAJ18;2,189868965;-3,14965616
TRAJ19;1,776757554;-0,846942485
TRAJ2;0,9342688;-0,47257311
TRAJ20;2,556066597;-1,259068121
TRAJ22;1,571653524;-0,800883935
TRAJ24;1,472944055;-0,812870855
TRAJ25;2,757837263;-1,368813773
TRAJ27;-0,07341601;-0,080121645
TRAJ29;0,26794766;-0,175072193
TRAJ3;0,534017559;-0,313897624
TRAJ32;-0,033677195;-0,021584973
TRAJ33;2,534414814;-1,990580201
TRAJ34;1,602590443;-0,925552269
TRAJ35;1,68630629;-2,985359049
TRAJ36;1,298523025;-1,967704543
TRAJ37;1,891577742;-2,979470978
TRAJ38;2,308067521;-0,68472914
TRAJ39;1,281119536;-0,962127987
TRAJ4;0,818508938;-0,506721905
TRAJ42;2,607332413;-1,42055534
TRAJ43;0,972863565;-0,359667136
TRAJ44;1,800778658;-0,976705948
TRAJ45;0,82426744;-0,923073714
TRAJ47;-0,060656696;-0,018134187
TRAJ48;1,208987955;-0,765579508
TRAJ5;0,577277946;-0,307370886
TRAJ52;-0,554081397;-0,223080803
TRAJ53;-0,22139156;-0,166946425
TRAJ54;1,657160041;-0,797737046
TRAJ57;0,630445271;-0,495937476
TRAJ6;1,457905648;-0,963138992
TRAJ7;0,274584151;-0,119904631
TRAJ9;1,375657691;-2,906441806
TRAK1;-0,9129932;-1,959786087
TRAK2;0,217303962;-0,431598318
TRAM1;0,00243845;-0,002914489
TRAM2;-0,502199488;-3,624892293
TRAM2-AS1;-0,189537097;-0,246936994
TRANK1;1,383818769;-1,384060169
TRAP1;-0,620096398;-1,027071482
TRAPPC1;0,08308792;-0,096420899
TRAPPC10;-0,364841297;-0,546651687
TRAPPC11;0,180969646;-0,508773704
TRAPPC12;0,098536968;-0,195599859
TRAPPC13;0,200529358;-0,505695514
TRAPPC2;0,013273856;-0,036426782
TRAPPC2B;0,147613804;-0,426277249
TRAPPC2L;-0,487687737;-0,92333501
TRAPPC3;-0,143867605;-0,363477492
TRAPPC3L;-0,546427363;-0,4815988
TRAPPC5;1,639348646;-1,972087858
TRAPPC6A;-0,715212439;-1,325096788
TRAPPC6B;0,730698054;-2,601631793
TRAPPC8;0,875207288;-2,11651116
TRAPPC9;-0,713955997;-1,849917649
TRAT1;0,213107382;-0,358719626
TRAV1-2;1,313852575;-0,591524589
TRAV10;0,010622942;-0,005732835
TRAV12-1;0,06230326;-0,147775511
TRAV12-2;0,445988521;-0,949714894
TRAV12-3;-0,217412189;-0,169340518
TRAV13-1;0,372280326;-0,538114779
TRAV13-2;-0,236353327;-0,191003129
TRAV14DV4;0,101398182;-0,067851183
TRAV16;0,323941725;-0,476576572
TRAV17;0,548257682;-0,447116074
TRAV18;1,353815286;-0,880860682
TRAV19;0,597915822;-0,626512426
TRAV2;-0,916026661;-0,946915464
TRAV20;0,322786623;-0,351805064
TRAV21;-0,283485166;-0,370892544
TRAV22;1,393689256;-1,43935965
TRAV23DV6;0,385568703;-0,566904781
TRAV24;0,34500765;-0,257370832
TRAV25;-0,522640759;-0,429598069
TRAV26-1;0,398321935;-0,512545958
TRAV26-2;0,089913224;-0,06157279
TRAV27;-0,501517159;-0,45786772
TRAV29DV5;0,120282923;-0,118724334
TRAV3;0,359243518;-0,475971964
TRAV30;0,276565322;-0,235678052
TRAV34;0,962661079;-0,627673271
TRAV35;-0,250311348;-0,313045962
TRAV36DV7;0,643641398;-0,731705133
TRAV38-1;0,320891703;-0,18656545
TRAV38-2DV8;-0,369186491;-0,222466819
TRAV39;0,258411394;-0,257068277
TRAV4;0,295409961;-0,256272086
TRAV41;-0,255355803;-0,272459395
TRAV5;0,443481036;-0,486392468
TRAV6;0,444491554;-0,903280115
TRAV8-1;0,451054387;-0,887804571
TRAV8-2;0,721670081;-1,375401904
TRAV8-3;0,364919278;-0,64531555
TRAV8-4;0,381537969;-0,454381906
TRAV8-5;1,492565753;-0,999510249
TRAV8-6;-0,213533586;-0,184213109
TRAV9-2;0,227380386;-0,22477985
TRBC1;-0,089388834;-0,09323882
TRBC2;0,513426121;-1,193436386
TRBJ1-1;-1,617654532;-1,488306275
TRBJ1-3;-0,360764642;-0,16155961
TRBJ1-4;1,860601292;-2,847270263
TRBJ1-6;1,30427889;-0,908385522
TRBJ2-1;0,31816725;-0,317887236
TRBJ2-2;0,44265455;-0,230206742
TRBJ2-2P;-1,557769894;-1,321059845
TRBJ2-3;0,084383692;-0,134068335
TRBJ2-4;-0,056064527;-0,045574606
TRBJ2-5;0,599512887;-0,198230706
TRBJ2-7;0,619350744;-0,640018172
TRBV10-2;-1,04600484;-0,367396017
TRBV10-3;0,247649287;-0,288444471
TRBV11-2;-0,873303848;-0,722488551
TRBV12-4;1,245525148;-0,487154404
TRBV12-5;0,448608525;-0,224435702
TRBV18;-0,102898458;-0,103369564
TRBV19;-0,36373673;-0,332141328
TRBV2;0,259026364;-0,326029878
TRBV20-1;-0,173557754;-0,252293538
TRBV21-1;-0,459530482;-0,437936819
TRBV23-1;-0,55360013;-0,409952788
TRBV24-1;-0,900919148;-0,871691225
TRBV25-1;1,378191649;-0,964767134
TRBV4-1;-0,436287449;-0,40533471
TRBV5-1;-4,543248402;-1,632498024
TRBV5-4;0,08748448;-0,07089883
TRBV5-5;-0,101316286;-0,069510909
TRBV6-1;-0,958548792;-0,740680979
TRBV6-4;-0,259457565;-0,125222474
TRBV6-6;-0,852167419;-0,735584288
TRBV7-3;-0,207183098;-0,120335395
TRBV7-4;0,871532973;-0,497965307
TRBV7-6;-1,097342491;-0,41631824
TRBV7-9;0,299358327;-0,241113316
TRBV9;0,056883405;-0,053412522
TRDC;0,560719617;-0,952355584
TRDJ1;0,823999337;-0,834196406
TRDJ2;1,032574962;-1,07474489
TRDJ3;1,158344137;-1,490801579
TRDMT1;0,613855619;-0,855563144
TRDV1;0,123383558;-0,069185135
TRDV2;1,040696026;-0,673616666
TRDV3;1,39753409;-0,882165174
TREM1;0,985100871;-1,224707361
TREML1;-1,05517653;-0,644584686
TREML2;2,444433374;-1,209581217
TREML3P;0,675004807;-0,466150787
TRERF1;0,073715183;-0,14033
TREX2;0,063271362;-0,087774938
TRG-AS1;0,831087491;-1,792978189
TRGC1;0,392585416;-0,342297072
TRGC2;0,949942097;-2,457920733
TRGJP1;0,383851498;-0,283243171
TRGJP2;1,834472654;-0,977150654
TRGV10;0,819798779;-1,84446198
TRGV2;2,531864944;-2,067892393
TRGV3;1,061864398;-1,420451056
TRGV4;0,418304718;-0,283855366
TRGV5;0,614344741;-1,375775686
TRGV5P;0,78638803;-0,624979143
TRGV7;2,114361485;-1,1328602
TRGV8;1,234354399;-1,659202198
TRGV9;0,340005193;-0,175445542
TRGVA;1,400093315;-0,558622622
TRIAP1;-0,724775235;-1,68972647
TRIB1;-0,588466339;-0,730244542
TRIB2;0,065019792;-0,180218174
TRIB3;-0,539877985;-0,91538694
TRIM11;0,126685791;-0,3543674
TRIM13;-0,471656209;-0,81707188
TRIM14;0,24016191;-0,749540518
TRIM16;-0,216176235;-0,626228206
TRIM16L;-0,429023642;-0,833680402
TRIM17;-0,362100314;-0,365726932
TRIM2;0,320279636;-0,342869164
TRIM21;1,605710698;-1,783332999
TRIM22;0,308033653;-0,711344359
TRIM23;0,993776236;-1,634011482
TRIM24;0,112358424;-0,263405625
TRIM25;1,222425361;-1,409690572
TRIM28;-0,504477886;-1,365192262
TRIM3;-0,623789934;-2,287599732
TRIM32;-0,025941218;-0,033018253
TRIM33;0,140737425;-0,163154327
TRIM34;0,55725843;-0,260661844
TRIM35;0,448649547;-0,762353125
TRIM36;-0,683817956;-0,569894798
TRIM37;0,16792023;-0,408297076
TRIM38;0,280727235;-0,742660767
TRIM4;0,215533309;-1,123700837
TRIM41;-0,065480052;-0,278130287
TRIM44;-0,385577899;-1,242835775
TRIM45;-1,229135577;-1,350414117
TRIM46;0,452033134;-0,891094592
TRIM47;-0,033677832;-0,022604382
TRIM5;0,668886529;-1,032252086
TRIM51BP;0,565489669;-0,204515699
TRIM52;0,575619953;-1,316006598
TRIM52-AS1;-1,163122565;-1,347945237
TRIM56;1,049010924;-3,561605099
TRIM58;1,633716431;-0,645276819
TRIM59;-0,016342315;-0,020334403
TRIM6;0,895613121;-0,239557339
TRIM61;1,057099713;-0,688365986
TRIM62;-0,407760811;-1,035078447
TRIM65;0,170466362;-0,502711433
TRIM66;0,41911699;-0,342959618
TRIM68;0,689727102;-2,089441143
TRIM69;1,528774015;-0,792988794
TRIM7;-0,361740722;-0,792214855
TRIM72;0,003901012;-0,001389173
TRIM73;0,088469788;-0,159854969
TRIM74;-0,649630536;-1,533587226
TRIM8;-0,091268058;-0,095796429
TRIM9;1,525833768;-0,565273631
TRIO;-0,737826722;-0,891967976
TRIOBP;0,495379608;-0,591753845
TRIP10;-0,762555537;-1,254237513
TRIP11;0,442848054;-0,773295184
TRIP12;0,330083544;-1,105657509
TRIP13;-0,824242715;-0,595664711
TRIP4;0,533123368;-1,99590268
TRIP6;0,060611323;-0,061481017
TRIQK;0,399562928;-0,753205685
TRIR;-0,438531202;-1,021583813
TRIT1;-0,078859355;-0,136846119
TRMO;-0,018929672;-0,042243825
TRMT1;-0,506640155;-0,742330655
TRMT10A;0,442085197;-0,420167596
TRMT10B;0,638328227;-1,748655069
TRMT10C;0,016939591;-0,029863247
TRMT11;-0,398628676;-0,784311371
TRMT112;-0,229143344;-0,278641237
TRMT12;0,185025107;-0,33670787
TRMT13;0,876718697;-0,955959148
TRMT1L;1,596642201;-3,1526119
TRMT2A;-0,254304456;-0,493956484
TRMT2B;-0,154835117;-0,360502503
TRMT44;-0,19724112;-0,712110372
TRMT5;0,459262961;-1,065946881
TRMT6;-0,189060893;-0,376984289
TRMT61A;-0,646459274;-1,261007175
TRMT61B;-0,007981803;-0,009309283
TRMU;-0,389460924;-1,192150964
TRNAU1AP;-0,218509073;-0,586216968
TRNP1;-1,17526378;-1,120629027
TRNT1;0,956000932;-2,445702267
TRO;0,18955644;-0,158973153
TROAP;-1,223086208;-0,408900989
TRPC1;0,016195951;-0,010802401
TRPC2;-0,761057194;-0,377021906
TRPC4AP;-0,138808877;-0,351365022
TRPC6;1,190191775;-0,449716414
TRPM2;-0,380501297;-1,352670481
TRPM2-AS;-0,417923689;-0,17592126
TRPM4;-1,552603527;-1,729471888
TRPM5;-0,965989948;-0,830049383
TRPM6;3,70534987;-1,437002905
TRPM7;0,061161293;-0,086725815
TRPS1;-1,002795101;-1,522968419
TRPT1;-0,211599394;-0,2918418
TRPV1;-0,031392552;-0,090282763
TRPV2;-0,080112843;-0,156100877
TRPV3;-0,460214948;-0,606894023
TRPV4;-0,002371387;-0,00085863
TRRAP;-0,331489708;-0,743962859
TRUB1;0,369287585;-0,612801528
TRUB2;-0,092609333;-0,121401318
TSBP1-AS1;-0,476184675;-0,478471129
TSC1;-0,106722841;-0,458971754
TSC2;-0,042394601;-0,131267587
TSC22D1;-0,519008266;-1,397992317
TSC22D1-AS1;2,357803299;-1,03141801
TSC22D2;-0,655543758;-0,80019635
TSC22D3;-0,518516099;-0,808230993
TSC22D4;0,539886756;-0,53196099
TSEN15;-0,172020342;-0,503361074
TSEN2;0,38408088;-1,722967088
TSEN54;-0,767181296;-1,683196417
TSFM;0,825709806;-0,390801667
TSG101;0,494381339;-1,646034343
TSGA10;0,273642093;-0,303175071
TSGA10IP;1,167231093;-0,397295098
TSHR;-1,909635056;-1,207441301
TSHZ1;-0,604915355;-1,354259142
TSHZ2;-1,124750133;-1,950371549
TSHZ3;0,461900272;-0,344896761
TSKS;-0,602147579;-0,288467281
TSN;0,05538344;-0,279995359
TSNARE1;-0,313468439;-1,172662701
TSNAX;1,071269892;-4,039466663
TSNAXIP1;-1,35225251;-0,764042041
TSPAN10;0,888255331;-0,355049297
TSPAN13;0,319795146;-0,534384447
TSPAN14;-0,258789101;-0,794131036
TSPAN15;-0,011090355;-0,011015526
TSPAN17;-0,233410566;-0,937129943
TSPAN18;-0,218635472;-1,040300001
TSPAN2;1,737085698;-1,830878205
TSPAN3;-0,158345747;-0,20988266
TSPAN31;0,602889553;-1,448611506
TSPAN32;-0,298271586;-0,323368711
TSPAN33;-1,391326794;-2,296829507
TSPAN4;-0,64751901;-1,698257456
TSPAN5;1,317607895;-1,327533901
TSPAN6;0,470377917;-0,251322205
TSPAN9;-0,173259173;-0,178705703
TSPEAR-AS1;0,474443205;-0,351731012
TSPEAR-AS2;0,827780334;-0,255939827
TSPO;-0,749349319;-1,023440563
TSPOAP1;-0,145464809;-0,586748926
TSPOAP1-AS1;0,25983234;-0,768514871
TSPY26P;-1,14073302;-0,993413645
TSPYL1;0,119737511;-0,371594874
TSPYL2;-1,31925351;-1,476436488
TSPYL4;-0,368130635;-0,855828061
TSPYL5;-0,052812426;-0,056575831
TSR1;-0,116009274;-0,915405479
TSR2;-0,540696128;-3,056137262
TSR3;-0,598844683;-0,936773569
TSSC4;-0,624778573;-1,296757867
TSSK3;0,734931505;-0,468737159
TSSK6;0,299079506;-0,635256324
TST;0,591937897;-0,45845721
TSTD1;0,639782552;-1,459587867
TSTD2;-0,052833819;-0,089445565
TSTD3;0,251491279;-0,126039074
TTBK2;-0,470248373;-1,122126999
TTC1;0,160400048;-0,186635188
TTC12;-0,145237525;-0,250870489
TTC13;0,312462817;-1,142821244
TTC14;0,493166338;-1,624327542
TTC16;0,16897337;-0,157436302
TTC17;-0,179008106;-1,053490553
TTC19;-0,680082932;-1,32001257
TTC21A;-0,082392164;-0,07858523
TTC21B;-0,0517579;-0,101536843
TTC22;0,992956728;-2,079418311
TTC23;0,899852702;-0,736326379
TTC23L-AS1;0,205181003;-0,090303402
TTC24;-0,042858944;-0,038005861
TTC26;2,039499861;-0,855469153
TTC27;-0,337295023;-0,605014012
TTC28;-0,733309909;-0,786262334
TTC28-AS1;-0,585702668;-1,701412702
TTC3;-0,467113404;-1,901701208
TTC30A;1,158376913;-0,657260219
TTC30B;1,430993452;-2,692548026
TTC31;-0,046396268;-0,185025142
TTC32;-0,75113001;-1,376207944
TTC33;0,686841523;-2,133716212
TTC37;0,132388304;-0,273309274
TTC38;-0,64390417;-0,791112894
TTC39A;0,222562642;-0,144561274
TTC39B;-0,494645882;-0,440053051
TTC39C;-0,58380087;-4,873734985
TTC39C-AS1;-1,082842595;-0,636688982
TTC3P1;-0,472713775;-0,183485407
TTC4;0,812926811;-1,014275207
TTC41P;0,375225719;-0,407862686
TTC5;0,804114913;-1,419951078
TTC7A;-0,873124643;-2,521246825
TTC7B;-0,536627506;-0,780701263
TTC8;-0,225433535;-0,26259898
TTC9;0,713845355;-1,158239414
TTC9C;0,924953828;-2,300278074
TTF1;0,47658649;-1,063197786
TTF2;0,04958038;-0,10247485
TTI1;0,424025152;-1,307618317
TTI2;0,729523255;-1,444868591
TTK;-0,45211642;-0,340478171
TTL;-0,273303125;-0,586408305
TTLL1;-0,51186939;-0,804933261
TTLL11;-0,003067413;-0,003993573
TTLL12;0,088224047;-0,11649796
TTLL3;0,576892159;-3,036311217
TTLL4;0,121195674;-0,269386132
TTLL5;-0,776669117;-2,507872011
TTLL7;0,988653115;-0,287430813
TTN;0,807217327;-0,56129264
TTN-AS1;0,541693562;-1,135471136
TTPAL;0,445663909;-1,151785528
TTYH2;-0,783476429;-2,203059568
TTYH3;-1,044340256;-1,348042571
TUB;0,575979074;-0,184134664
TUBA1A;0,855526708;-0,689465887
TUBA1B;-0,328938185;-0,702021747
TUBA1C;-0,485783539;-0,874266201
TUBA3FP;1,600816986;-0,71577506
TUBA4A;0,12697907;-0,132440338
TUBA8;-0,047947136;-0,029186329
TUBB;-1,038987539;-0,291449014
TUBB1;-0,116732256;-0,109663227
TUBB2A;-0,533696172;-0,309729741
TUBB2B;1,107046027;-0,298934425
TUBB4A;0,673638093;-0,837554726
TUBB4B;-0,101077797;-0,11389062
TUBB6;-1,906315247;-1,844152989
TUBBP1;-0,753807963;-0,512534533
TUBBP5;1,838355604;-0,747539624
TUBD1;1,060491073;-2,730308392
TUBE1;0,469856335;-0,640340207
TUBG1;-0,039717524;-0,052079359
TUBG2;-0,449506142;-0,828618521
TUBGCP2;-0,642851045;-2,411444766
TUBGCP3;0,494190844;-1,361086303
TUBGCP4;0,186051373;-0,547105282
TUBGCP5;-0,511970639;-0,335932613
TUBGCP6;-0,177198236;-0,706268618
TUFM;-0,625426364;-1,57627147
TUFT1;0,793090919;-1,097943855
TUG1;0,199814573;-1,221470575
TULP3;-0,35538913;-1,052356461
TULP4;-0,59477166;-0,762101984
TUSC1;0,062597537;-0,136472815
TUSC2;0,101146482;-0,182915717
TUT1;-0,003916491;-0,005053772
TUT4;0,005350293;-0,011202592
TUT7;1,415639435;-1,342570981
TVP23B;0,698404046;-1,578800191
TVP23C;0,247483653;-0,275189701
TWF1;-0,126808736;-0,137153099
TWF2;0,303785891;-0,514400358
TWNK;0,115209686;-0,392391641
TWSG1;0,247599566;-0,199318302
TXK;-0,155843454;-0,145945075
TXLNA;0,300308841;-1,172750551
TXLNB;1,132792826;-0,954811068
TXLNG;-0,166864512;-0,361521218
TXN;-0,0644126;-0,076335301
TXN2;-0,184176589;-0,342517591
TXNDC11;-1,232054919;-1,944723312
TXNDC12;0,476433301;-1,347282558
TXNDC15;0,248955293;-0,876880598
TXNDC16;-0,335067626;-0,454362877
TXNDC17;0,265970087;-0,419147707
TXNDC2;-0,534697602;-0,229613698
TXNDC5;-0,378360873;-0,205285479
TXNDC9;0,641465332;-2,593548157
TXNIP;0,651020794;-1,061132863
TXNL1;0,152417084;-0,869768114
TXNL4A;-0,359747605;-0,806575531
TXNL4B;0,740329258;-3,099465833
TXNRD1;1,134690169;-1,126721971
TXNRD2;-0,382014179;-1,406966702
TXNRD3;0,311926206;-0,3132761
TYK2;0,494251173;-1,050063586
TYMP;-0,194526975;-0,239434757
TYMS;-0,720864107;-0,340649405
TYRO3P;0,500730869;-0,335571175
TYROBP;-0,064624945;-0,084139186
TYSND1;0,200448577;-0,469542903
TYW1;-0,270564649;-1,298220138
TYW1B;-0,200452932;-0,194136046
TYW3;0,058608886;-0,08488657
TYW5;-0,779203074;-1,162360034
U2AF1;-1,062603858;-0,671618357
U2AF1L4;-0,800255277;-1,225447623
U2AF1L5;-1,694684475;-0,496385738
U2AF2;0,024162051;-0,070416324
U2SURP;0,013619648;-0,02013803
U3;-0,210062965;-0,120915587
U47924.2;-0,182625588;-0,139379571
U47924.3;-0,673984313;-0,843436001
U52112.1;1,625698796;-0,707923868
U62317.3;0,921152668;-0,799729597
U62631.1;1,383422481;-0,586260367
U7;1,957214327;-0,736949223
U73166.1;2,644159691;-0,827758286
U73169.1;1,69839844;-1,209940809
U91328.1;-0,644930615;-1,44826491
U91328.3;0,537283561;-0,315641391
UACA;-0,727202037;-0,863723488
UAP1;-0,222166701;-0,733754045
UAP1L1;-1,066418083;-2,368447379
UBA1;-0,20780807;-0,425442755
UBA2;-0,072463773;-0,271244646
UBA3;0,684528069;-2,469976315
UBA5;-0,177043274;-1,016310301
UBA52;-0,266835976;-0,461256746
UBA6;0,261158992;-0,641439667
UBA6-AS1;0,575188106;-1,403067888
UBA7;-0,183203851;-0,562683013
UBAC1;-0,343354868;-1,034705696
UBAC2;-0,114263616;-0,32956444
UBAC2-AS1;0,649435876;-0,325561218
UBALD1;0,142894742;-0,362107943
UBALD2;-0,460668391;-0,462844805
UBAP1;0,12794568;-0,117726373
UBAP1L;-0,007741514;-0,014713619
UBAP2;-0,545583273;-2,430816739
